%time,Roll,Rollrange,Pitch,Pitchrange,Yaw,Yawrange,Airspeed,Airspeedrange,VelocityX,VelocityXrange,VelocityY,VelocityYrange,VelocityZ,VelocityZrange,Anomaly
1532135149291243248,-9.92496109,from - 50 to 47.3,5.161496639,from -19.3 to 22.93,-106.5975571,from -177.3 to 179.2,14.78096962,from 12.48 to 24.29,-2.203845978,from -17.05 to 19.73,-13.56697845,from -18.26 to 21.4,0.383232087,from -8.6 to 5.3,0
1532135149388404176,-9.92496109,from - 50 to 47.3,5.161496639,from -19.3 to 22.93,-106.5975571,from -177.3 to 179.2,14.79851437,from 12.48 to 24.29,-2.24540782,from -17.05 to 19.73,-13.59921455,from -18.26 to 21.4,0.403399706,from -8.6 to 5.3,0
1532135149406435056,-9.92496109,from - 50 to 47.3,5.161496639,from -19.3 to 22.93,-106.5975571,from -177.3 to 179.2,14.79851437,from 12.48 to 24.29,-2.286586046,from -17.05 to 19.73,-13.62753105,from -18.26 to 21.4,0.431176633,from -8.6 to 5.3,0
1532135149468751408,-8.443313599,from - 50 to 47.3,3.487266302,from -19.3 to 22.93,-109.7665253,from -177.3 to 179.2,14.88297844,from 12.48 to 24.29,-2.362886906,from -17.05 to 19.73,-13.67061234,from -18.26 to 21.4,0.44409883,from -8.6 to 5.3,0
1532135149523387056,-8.443313599,from - 50 to 47.3,3.487266302,from -19.3 to 22.93,-109.7665253,from -177.3 to 179.2,14.88297844,from 12.48 to 24.29,-2.387397766,from -17.05 to 19.73,-13.70972061,from -18.26 to 21.4,0.469546974,from -8.6 to 5.3,0
1532135149560001712,-8.443313599,from - 50 to 47.3,3.487266302,from -19.3 to 22.93,-109.7665253,from -177.3 to 179.2,14.91529751,from 12.48 to 24.29,-2.417166948,from -17.05 to 19.73,-13.73228073,from -18.26 to 21.4,0.488212436,from -8.6 to 5.3,0
1532135149604033424,-8.443313599,from - 50 to 47.3,3.487266302,from -19.3 to 22.93,-109.7665253,from -177.3 to 179.2,14.91529751,from 12.48 to 24.29,-2.447340488,from -17.05 to 19.73,-13.7787714,from -18.26 to 21.4,0.511687279,from -8.6 to 5.3,0
1532135149663470736,-8.443313599,from - 50 to 47.3,3.487266302,from -19.3 to 22.93,-109.7665253,from -177.3 to 179.2,14.88288307,from 12.48 to 24.29,-2.488787651,from -17.05 to 19.73,-13.82566357,from -18.26 to 21.4,0.52678442,from -8.6 to 5.3,0
1532135149717340912,-8.443313599,from - 50 to 47.3,3.487266302,from -19.3 to 22.93,-109.7665253,from -177.3 to 179.2,15.06631756,from 12.48 to 24.29,-2.506479502,from -17.05 to 19.73,-13.90066433,from -18.26 to 21.4,0.496909112,from -8.6 to 5.3,0
1532135149770560080,-5.64707756,from - 50 to 47.3,2.699804783,from -19.3 to 22.93,-111.4122238,from -177.3 to 179.2,15.06631756,from 12.48 to 24.29,-2.519686222,from -17.05 to 19.73,-13.93253708,from -18.26 to 21.4,0.484730899,from -8.6 to 5.3,0
1532135149809915344,-5.64707756,from - 50 to 47.3,2.699804783,from -19.3 to 22.93,-111.4122238,from -177.3 to 179.2,15.15200806,from 12.48 to 24.29,-2.522614002,from -17.05 to 19.73,-14.0201416,from -18.26 to 21.4,0.451540262,from -8.6 to 5.3,0
1532135149857010416,-5.64707756,from - 50 to 47.3,2.699804783,from -19.3 to 22.93,-111.4122238,from -177.3 to 179.2,15.26206207,from 12.48 to 24.29,-2.509480715,from -17.05 to 19.73,-14.07796669,from -18.26 to 21.4,0.416102707,from -8.6 to 5.3,0
1532135149889083184,-5.64707756,from - 50 to 47.3,2.699804783,from -19.3 to 22.93,-111.4122238,from -177.3 to 179.2,15.26206207,from 12.48 to 24.29,-2.497516632,from -17.05 to 19.73,-14.09569645,from -18.26 to 21.4,0.39710471,from -8.6 to 5.3,0
1532135149954260144,-5.64707756,from - 50 to 47.3,2.699804783,from -19.3 to 22.93,-111.4122238,from -177.3 to 179.2,15.37664223,from 12.48 to 24.29,-2.47967124,from -17.05 to 19.73,-14.14948559,from -18.26 to 21.4,0.373084307,from -8.6 to 5.3,0
1532135149995758256,-5.64707756,from - 50 to 47.3,2.699804783,from -19.3 to 22.93,-111.4122238,from -177.3 to 179.2,15.37664223,from 12.48 to 24.29,-2.45680809,from -17.05 to 19.73,-14.20092106,from -18.26 to 21.4,0.374337375,from -8.6 to 5.3,0
1532135150052225520,-5.64707756,from - 50 to 47.3,2.699804783,from -19.3 to 22.93,-111.4122238,from -177.3 to 179.2,15.4951601,from 12.48 to 24.29,-2.422985315,from -17.05 to 19.73,-14.25614262,from -18.26 to 21.4,0.364574343,from -8.6 to 5.3,0
1532135150089990576,-1.542126536,from - 50 to 47.3,2.009943247,from -19.3 to 22.93,-112.5217209,from -177.3 to 179.2,15.4951601,from 12.48 to 24.29,-2.389142036,from -17.05 to 19.73,-14.31381702,from -18.26 to 21.4,0.347591609,from -8.6 to 5.3,0
1532135150143278160,-1.542126536,from - 50 to 47.3,2.009943247,from -19.3 to 22.93,-112.5217209,from -177.3 to 179.2,15.48970985,from 12.48 to 24.29,-2.353664875,from -17.05 to 19.73,-14.38225651,from -18.26 to 21.4,0.342342436,from -8.6 to 5.3,0
1532135150188716752,-1.542126536,from - 50 to 47.3,2.009943247,from -19.3 to 22.93,-112.5217209,from -177.3 to 179.2,15.48970985,from 12.48 to 24.29,-2.335082531,from -17.05 to 19.73,-14.41367722,from -18.26 to 21.4,0.327254385,from -8.6 to 5.3,0
1532135150253184720,-1.542126536,from - 50 to 47.3,2.009943247,from -19.3 to 22.93,-112.5217209,from -177.3 to 179.2,15.5469017,from 12.48 to 24.29,-2.284030676,from -17.05 to 19.73,-14.47449493,from -18.26 to 21.4,0.303138077,from -8.6 to 5.3,0
1532135150297767312,-1.542126536,from - 50 to 47.3,2.009943247,from -19.3 to 22.93,-112.5217209,from -177.3 to 179.2,15.5469017,from 12.48 to 24.29,-2.252959251,from -17.05 to 19.73,-14.515378,from -18.26 to 21.4,0.294927031,from -8.6 to 5.3,0
1532135150396304784,-1.542126536,from - 50 to 47.3,2.009943247,from -19.3 to 22.93,-112.5217209,from -177.3 to 179.2,15.67253494,from 12.48 to 24.29,-2.194067478,from -17.05 to 19.73,-14.57719135,from -18.26 to 21.4,0.283557057,from -8.6 to 5.3,0
1532135150465234512,-1.542126536,from - 50 to 47.3,2.009943247,from -19.3 to 22.93,-112.5217209,from -177.3 to 179.2,15.67253494,from 12.48 to 24.29,-2.14744997,from -17.05 to 19.73,-14.62563896,from -18.26 to 21.4,0.300469398,from -8.6 to 5.3,0
1532135150517672624,-1.542126536,from - 50 to 47.3,2.009943247,from -19.3 to 22.93,-112.5217209,from -177.3 to 179.2,15.61146927,from 12.48 to 24.29,-2.038777828,from -17.05 to 19.73,-14.70837021,from -18.26 to 21.4,0.35493657,from -8.6 to 5.3,0
1532135150589155664,4.730338573,from - 50 to 47.3,2.209713936,from -19.3 to 22.93,-113.553627,from -177.3 to 179.2,15.61146927,from 12.48 to 24.29,-2.000038147,from -17.05 to 19.73,-14.73143673,from -18.26 to 21.4,0.348706692,from -8.6 to 5.3,0
1532135150685029776,4.730338573,from - 50 to 47.3,2.209713936,from -19.3 to 22.93,-113.553627,from -177.3 to 179.2,15.6356926,from 12.48 to 24.29,-1.818919897,from -17.05 to 19.73,-14.85318184,from -18.26 to 21.4,0.377992213,from -8.6 to 5.3,0
1532135150694130960,4.730338573,from - 50 to 47.3,2.209713936,from -19.3 to 22.93,-113.553627,from -177.3 to 179.2,15.61814976,from 12.48 to 24.29,-1.686083794,from -17.05 to 19.73,-14.93015957,from -18.26 to 21.4,0.417828083,from -8.6 to 5.3,0
1532135150752059696,4.730338573,from - 50 to 47.3,2.209713936,from -19.3 to 22.93,-113.553627,from -177.3 to 179.2,15.61814976,from 12.48 to 24.29,-1.588391423,from -17.05 to 19.73,-14.98723507,from -18.26 to 21.4,0.408028662,from -8.6 to 5.3,0
1532135150805578672,4.730338573,from - 50 to 47.3,2.209713936,from -19.3 to 22.93,-113.553627,from -177.3 to 179.2,15.53969288,from 12.48 to 24.29,-1.400180221,from -17.05 to 19.73,-15.11354256,from -18.26 to 21.4,0.420070261,from -8.6 to 5.3,0
1532135150851676624,8.433547974,from - 50 to 47.3,2.252089262,from -19.3 to 22.93,-112.4499283,from -177.3 to 179.2,15.53969288,from 12.48 to 24.29,-1.308652163,from -17.05 to 19.73,-15.15709019,from -18.26 to 21.4,0.433582366,from -8.6 to 5.3,0
1532135150909347152,8.433547974,from - 50 to 47.3,2.252089262,from -19.3 to 22.93,-112.4499283,from -177.3 to 179.2,15.54452038,from 12.48 to 24.29,-1.177297235,from -17.05 to 19.73,-15.22790623,from -18.26 to 21.4,0.496309787,from -8.6 to 5.3,0
1532135150970145712,8.433547974,from - 50 to 47.3,2.252089262,from -19.3 to 22.93,-112.4499283,from -177.3 to 179.2,15.54452038,from 12.48 to 24.29,-1.131282449,from -17.05 to 19.73,-15.24452019,from -18.26 to 21.4,0.505644262,from -8.6 to 5.3,0
1532135151001794544,8.433547974,from - 50 to 47.3,2.252089262,from -19.3 to 22.93,-112.4499283,from -177.3 to 179.2,15.56965923,from 12.48 to 24.29,-0.994904339,from -17.05 to 19.73,-15.32400417,from -18.26 to 21.4,0.583109021,from -8.6 to 5.3,0
1532135151031285232,8.433547974,from - 50 to 47.3,2.252089262,from -19.3 to 22.93,-112.4499283,from -177.3 to 179.2,15.56965923,from 12.48 to 24.29,-0.91613543,from -17.05 to 19.73,-15.35304165,from -18.26 to 21.4,0.587930441,from -8.6 to 5.3,0
1532135151102930384,8.433547974,from - 50 to 47.3,2.252089262,from -19.3 to 22.93,-112.4499283,from -177.3 to 179.2,15.70417595,from 12.48 to 24.29,-0.818449199,from -17.05 to 19.73,-15.40472412,from -18.26 to 21.4,0.622823179,from -8.6 to 5.3,0
1532135151156770736,8.433547974,from - 50 to 47.3,2.252089262,from -19.3 to 22.93,-112.4499283,from -177.3 to 179.2,15.70417595,from 12.48 to 24.29,-0.787645996,from -17.05 to 19.73,-15.43282413,from -18.26 to 21.4,0.636245549,from -8.6 to 5.3,0
1532135151206056720,10.68229198,from - 50 to 47.3,2.52417016,from -19.3 to 22.93,-110.0534515,from -177.3 to 179.2,15.86262512,from 12.48 to 24.29,-0.675423265,from -17.05 to 19.73,-15.49171066,from -18.26 to 21.4,0.656747222,from -8.6 to 5.3,0
1532135151270207984,10.68229198,from - 50 to 47.3,2.52417016,from -19.3 to 22.93,-110.0534515,from -177.3 to 179.2,15.86262512,from 12.48 to 24.29,-0.658399045,from -17.05 to 19.73,-15.49578381,from -18.26 to 21.4,0.675488412,from -8.6 to 5.3,0
1532135151295032208,10.68229198,from - 50 to 47.3,2.52417016,from -19.3 to 22.93,-110.0534515,from -177.3 to 179.2,15.95874023,from 12.48 to 24.29,-0.60372293,from -17.05 to 19.73,-15.53100681,from -18.26 to 21.4,0.678603053,from -8.6 to 5.3,0
1532135151394746416,10.68229198,from - 50 to 47.3,2.52417016,from -19.3 to 22.93,-110.0534515,from -177.3 to 179.2,15.95874023,from 12.48 to 24.29,-0.54847157,from -17.05 to 19.73,-15.57016277,from -18.26 to 21.4,0.669793546,from -8.6 to 5.3,0
1532135151458215120,10.68229198,from - 50 to 47.3,2.52417016,from -19.3 to 22.93,-110.0534515,from -177.3 to 179.2,16.07720566,from 12.48 to 24.29,-0.443251103,from -17.05 to 19.73,-15.64580536,from -18.26 to 21.4,0.540867567,from -8.6 to 5.3,0
1532135151501127760,10.68229198,from - 50 to 47.3,2.52417016,from -19.3 to 22.93,-110.0534515,from -177.3 to 179.2,16.27069664,from 12.48 to 24.29,-0.388331234,from -17.05 to 19.73,-15.68199348,from -18.26 to 21.4,0.424679458,from -8.6 to 5.3,0
1532135151541813328,10.68229198,from - 50 to 47.3,2.52417016,from -19.3 to 22.93,-110.0534515,from -177.3 to 179.2,16.44070053,from 12.48 to 24.29,-0.279143035,from -17.05 to 19.73,-15.74338722,from -18.26 to 21.4,0.325242162,from -8.6 to 5.3,0
1532135151612314288,10.68229198,from - 50 to 47.3,2.52417016,from -19.3 to 22.93,-110.0534515,from -177.3 to 179.2,16.50719643,from 12.48 to 24.29,-0.213208497,from -17.05 to 19.73,-15.76656055,from -18.26 to 21.4,0.291708618,from -8.6 to 5.3,0
1532135151674963600,15.41094017,from - 50 to 47.3,3.556174755,from -19.3 to 22.93,-106.7179337,from -177.3 to 179.2,16.50719643,from 12.48 to 24.29,-0.170339257,from -17.05 to 19.73,-15.78768826,from -18.26 to 21.4,0.26972729,from -8.6 to 5.3,0
1532135151695195984,15.41094017,from - 50 to 47.3,3.556174755,from -19.3 to 22.93,-106.7179337,from -177.3 to 179.2,16.55610657,from 12.48 to 24.29,-0.093435191,from -17.05 to 19.73,-15.80905437,from -18.26 to 21.4,0.19179742,from -8.6 to 5.3,0
1532135151773910224,15.41094017,from - 50 to 47.3,3.556174755,from -19.3 to 22.93,-106.7179337,from -177.3 to 179.2,16.55610657,from 12.48 to 24.29,-0.047284186,from -17.05 to 19.73,-15.81903076,from -18.26 to 21.4,0.163129151,from -8.6 to 5.3,0
1532135151812334128,15.41094017,from - 50 to 47.3,3.556174755,from -19.3 to 22.93,-106.7179337,from -177.3 to 179.2,16.57579041,from 12.48 to 24.29,0.122078158,from -17.05 to 19.73,-15.83440018,from -18.26 to 21.4,0.051170029,from -8.6 to 5.3,0
1532135151875461456,15.41094017,from - 50 to 47.3,3.556174755,from -19.3 to 22.93,-106.7179337,from -177.3 to 179.2,16.62016487,from 12.48 to 24.29,0.17557995,from -17.05 to 19.73,-15.84409332,from -18.26 to 21.4,0.01735235,from -8.6 to 5.3,0
1532135151896937328,15.41094017,from - 50 to 47.3,3.556174755,from -19.3 to 22.93,-106.7179337,from -177.3 to 179.2,16.62016487,from 12.48 to 24.29,0.258519918,from -17.05 to 19.73,-15.8375864,from -18.26 to 21.4,-0.066709884,from -8.6 to 5.3,0
1532135151942804272,15.41094017,from - 50 to 47.3,3.556174755,from -19.3 to 22.93,-106.7179337,from -177.3 to 179.2,16.58899879,from 12.48 to 24.29,0.307368964,from -17.05 to 19.73,-15.8409977,from -18.26 to 21.4,-0.118156008,from -8.6 to 5.3,0
1532135152001637936,15.41094017,from - 50 to 47.3,3.556174755,from -19.3 to 22.93,-106.7179337,from -177.3 to 179.2,16.58899879,from 12.48 to 24.29,0.374845654,from -17.05 to 19.73,-15.82729816,from -18.26 to 21.4,-0.218787536,from -8.6 to 5.3,0
1532135152037857584,15.41094017,from - 50 to 47.3,3.556174755,from -19.3 to 22.93,-106.7179337,from -177.3 to 179.2,16.6678772,from 12.48 to 24.29,0.437513292,from -17.05 to 19.73,-15.81727886,from -18.26 to 21.4,-0.293941945,from -8.6 to 5.3,0
1532135152099127056,9.972496986,from - 50 to 47.3,4.717503548,from -19.3 to 22.93,-105.7944336,from -177.3 to 179.2,16.6678772,from 12.48 to 24.29,0.489980012,from -17.05 to 19.73,-15.80028439,from -18.26 to 21.4,-0.389062911,from -8.6 to 5.3,0
1532135152240346448,9.972496986,from - 50 to 47.3,4.717503548,from -19.3 to 22.93,-105.7944336,from -177.3 to 179.2,16.78412437,from 12.48 to 24.29,0.512205184,from -17.05 to 19.73,-15.80541134,from -18.26 to 21.4,-0.402160794,from -8.6 to 5.3,0
1532135152301855984,9.972496986,from - 50 to 47.3,4.717503548,from -19.3 to 22.93,-105.7944336,from -177.3 to 179.2,16.78412437,from 12.48 to 24.29,0.592172742,from -17.05 to 19.73,-15.76964474,from -18.26 to 21.4,-0.536656797,from -8.6 to 5.3,0
1532135152360937520,9.972496986,from - 50 to 47.3,4.717503548,from -19.3 to 22.93,-105.7944336,from -177.3 to 179.2,16.90817833,from 12.48 to 24.29,0.664158523,from -17.05 to 19.73,-15.74149323,from -18.26 to 21.4,-0.647471428,from -8.6 to 5.3,0
1532135152435813712,9.972496986,from - 50 to 47.3,4.717503548,from -19.3 to 22.93,-105.7944336,from -177.3 to 179.2,16.95222664,from 12.48 to 24.29,0.703582883,from -17.05 to 19.73,-15.69589424,from -18.26 to 21.4,-0.729588747,from -8.6 to 5.3,0
1532135152449488720,9.972496986,from - 50 to 47.3,4.717503548,from -19.3 to 22.93,-105.7944336,from -177.3 to 179.2,16.95222664,from 12.48 to 24.29,0.729925394,from -17.05 to 19.73,-15.67227173,from -18.26 to 21.4,-0.789590895,from -8.6 to 5.3,0
1532135152490079056,9.972496986,from - 50 to 47.3,4.717503548,from -19.3 to 22.93,-105.7944336,from -177.3 to 179.2,16.97342873,from 12.48 to 24.29,0.760134399,from -17.05 to 19.73,-15.63765621,from -18.26 to 21.4,-0.832155347,from -8.6 to 5.3,0
1532135152548367984,8.544834137,from - 50 to 47.3,5.119932175,from -19.3 to 22.93,-101.6643372,from -177.3 to 179.2,16.97342873,from 12.48 to 24.29,0.771552622,from -17.05 to 19.73,-15.62834644,from -18.26 to 21.4,-0.868316948,from -8.6 to 5.3,0
1532135152610111312,8.544834137,from - 50 to 47.3,5.119932175,from -19.3 to 22.93,-101.6643372,from -177.3 to 179.2,16.97342873,from 12.48 to 24.29,0.796200573,from -17.05 to 19.73,-15.57132626,from -18.26 to 21.4,-0.922390103,from -8.6 to 5.3,0
1532135152721177232,8.544834137,from - 50 to 47.3,5.119932175,from -19.3 to 22.93,-101.6643372,from -177.3 to 179.2,16.94521141,from 12.48 to 24.29,0.812902868,from -17.05 to 19.73,-15.5426321,from -18.26 to 21.4,-0.952788234,from -8.6 to 5.3,0
1532135152751840816,8.544834137,from - 50 to 47.3,5.119932175,from -19.3 to 22.93,-101.6643372,from -177.3 to 179.2,16.94521141,from 12.48 to 24.29,0.81905216,from -17.05 to 19.73,-15.53526211,from -18.26 to 21.4,-0.947112858,from -8.6 to 5.3,0
1532135152816752400,8.544834137,from - 50 to 47.3,5.119932175,from -19.3 to 22.93,-101.6643372,from -177.3 to 179.2,16.85696983,from 12.48 to 24.29,0.844385743,from -17.05 to 19.73,-15.48701668,from -18.26 to 21.4,-1.006106973,from -8.6 to 5.3,0
1532135152854278000,8.107077599,from - 50 to 47.3,6.202828407,from -19.3 to 22.93,-99.58137512,from -177.3 to 179.2,16.85696983,from 12.48 to 24.29,0.862821221,from -17.05 to 19.73,-15.45411968,from -18.26 to 21.4,-1.041294456,from -8.6 to 5.3,0
1532135152917701232,8.107077599,from - 50 to 47.3,6.202828407,from -19.3 to 22.93,-99.58137512,from -177.3 to 179.2,16.85539055,from 12.48 to 24.29,0.895624936,from -17.05 to 19.73,-15.36129856,from -18.26 to 21.4,-1.10970068,from -8.6 to 5.3,0
1532135152967084208,8.107077599,from - 50 to 47.3,6.202828407,from -19.3 to 22.93,-99.58137512,from -177.3 to 179.2,16.77059364,from 12.48 to 24.29,0.9111588,from -17.05 to 19.73,-15.29971981,from -18.26 to 21.4,-1.130335569,from -8.6 to 5.3,0
1532135153020705136,8.107077599,from - 50 to 47.3,6.202828407,from -19.3 to 22.93,-99.58137512,from -177.3 to 179.2,16.77059364,from 12.48 to 24.29,0.916821957,from -17.05 to 19.73,-15.29022121,from -18.26 to 21.4,-1.115772128,from -8.6 to 5.3,0
1532135153039164432,8.107077599,from - 50 to 47.3,6.202828407,from -19.3 to 22.93,-99.58137512,from -177.3 to 179.2,16.60527802,from 12.48 to 24.29,0.921410203,from -17.05 to 19.73,-15.2295208,from -18.26 to 21.4,-1.134503603,from -8.6 to 5.3,0
1532135153123005552,8.107077599,from - 50 to 47.3,6.202828407,from -19.3 to 22.93,-99.58137512,from -177.3 to 179.2,16.60527802,from 12.48 to 24.29,0.927183032,from -17.05 to 19.73,-15.18930912,from -18.26 to 21.4,-1.122488737,from -8.6 to 5.3,0
1532135153162876080,5.972516537,from - 50 to 47.3,7.544706345,from -19.3 to 22.93,-98.85253906,from -177.3 to 179.2,16.46713257,from 12.48 to 24.29,0.934984922,from -17.05 to 19.73,-15.12599564,from -18.26 to 21.4,-1.150348306,from -8.6 to 5.3,0
1532135153212708560,5.972516537,from - 50 to 47.3,7.544706345,from -19.3 to 22.93,-98.85253906,from -177.3 to 179.2,16.46347237,from 12.48 to 24.29,0.951528549,from -17.05 to 19.73,-15.07353306,from -18.26 to 21.4,-1.195627928,from -8.6 to 5.3,0
1532135153246520976,5.972516537,from - 50 to 47.3,7.544706345,from -19.3 to 22.93,-98.85253906,from -177.3 to 179.2,16.46347237,from 12.48 to 24.29,0.963371336,from -17.05 to 19.73,-15.04348755,from -18.26 to 21.4,-1.198579669,from -8.6 to 5.3,0
1532135153296974576,5.972516537,from - 50 to 47.3,7.544706345,from -19.3 to 22.93,-98.85253906,from -177.3 to 179.2,16.33859253,from 12.48 to 24.29,0.980080903,from -17.05 to 19.73,-14.94010448,from -18.26 to 21.4,-1.166013479,from -8.6 to 5.3,0
1532135153332257360,5.972516537,from - 50 to 47.3,7.544706345,from -19.3 to 22.93,-98.85253906,from -177.3 to 179.2,16.17191124,from 12.48 to 24.29,0.981041014,from -17.05 to 19.73,-14.93642139,from -18.26 to 21.4,-1.135996819,from -8.6 to 5.3,0
1532135153366249552,5.972516537,from - 50 to 47.3,7.544706345,from -19.3 to 22.93,-98.85253906,from -177.3 to 179.2,16.17191124,from 12.48 to 24.29,0.986677527,from -17.05 to 19.73,-14.90169239,from -18.26 to 21.4,-1.099860787,from -8.6 to 5.3,0
1532135153428866480,5.972516537,from - 50 to 47.3,7.544706345,from -19.3 to 22.93,-98.85253906,from -177.3 to 179.2,16.10596848,from 12.48 to 24.29,0.988055766,from -17.05 to 19.73,-14.88164139,from -18.26 to 21.4,-1.050110102,from -8.6 to 5.3,0
1532135153471942960,5.972516537,from - 50 to 47.3,7.544706345,from -19.3 to 22.93,-98.85253906,from -177.3 to 179.2,16.10596848,from 12.48 to 24.29,0.985995054,from -17.05 to 19.73,-14.85966015,from -18.26 to 21.4,-1.000033259,from -8.6 to 5.3,0
1532135153488838736,5.972516537,from - 50 to 47.3,7.544706345,from -19.3 to 22.93,-98.85253906,from -177.3 to 179.2,15.96836472,from 12.48 to 24.29,0.972744524,from -17.05 to 19.73,-14.81312656,from -18.26 to 21.4,-0.897889614,from -8.6 to 5.3,0
1532135153564830832,3.94130826,from - 50 to 47.3,8.998788834,from -19.3 to 22.93,-98.19799805,from -177.3 to 179.2,15.96836472,from 12.48 to 24.29,0.959921896,from -17.05 to 19.73,-14.78944778,from -18.26 to 21.4,-0.870419919,from -8.6 to 5.3,0
1532135153595927088,3.94130826,from - 50 to 47.3,8.998788834,from -19.3 to 22.93,-98.19799805,from -177.3 to 179.2,15.91396618,from 12.48 to 24.29,0.939849675,from -17.05 to 19.73,-14.77800751,from -18.26 to 21.4,-0.799997568,from -8.6 to 5.3,0
1532135153694829136,3.94130826,from - 50 to 47.3,8.998788834,from -19.3 to 22.93,-98.19799805,from -177.3 to 179.2,15.91396618,from 12.48 to 24.29,0.920609117,from -17.05 to 19.73,-14.75248241,from -18.26 to 21.4,-0.773730457,from -8.6 to 5.3,0
1532135153772119728,3.94130826,from - 50 to 47.3,8.998788834,from -19.3 to 22.93,-98.19799805,from -177.3 to 179.2,15.87381172,from 12.48 to 24.29,0.903200805,from -17.05 to 19.73,-14.73269558,from -18.26 to 21.4,-0.768872023,from -8.6 to 5.3,0
1532135153803850032,3.94130826,from - 50 to 47.3,8.998788834,from -19.3 to 22.93,-98.19799805,from -177.3 to 179.2,15.91510105,from 12.48 to 24.29,0.833342671,from -17.05 to 19.73,-14.70188427,from -18.26 to 21.4,-0.748774648,from -8.6 to 5.3,0
1532135153862753776,2.374187231,from - 50 to 47.3,9.340110779,from -19.3 to 22.93,-96.81729889,from -177.3 to 179.2,15.91510105,from 12.48 to 24.29,0.788365901,from -17.05 to 19.73,-14.68886757,from -18.26 to 21.4,-0.717468321,from -8.6 to 5.3,0
1532135153888894256,2.374187231,from - 50 to 47.3,9.340110779,from -19.3 to 22.93,-96.81729889,from -177.3 to 179.2,15.92543125,from 12.48 to 24.29,0.736465275,from -17.05 to 19.73,-14.67842102,from -18.26 to 21.4,-0.692269623,from -8.6 to 5.3,0
1532135153973423056,2.374187231,from - 50 to 47.3,9.340110779,from -19.3 to 22.93,-96.81729889,from -177.3 to 179.2,15.92543125,from 12.48 to 24.29,0.72446239,from -17.05 to 19.73,-14.6724987,from -18.26 to 21.4,-0.701578379,from -8.6 to 5.3,0
1532135154014315056,2.374187231,from - 50 to 47.3,9.340110779,from -19.3 to 22.93,-96.81729889,from -177.3 to 179.2,15.86409855,from 12.48 to 24.29,0.640690804,from -17.05 to 19.73,-14.65537357,from -18.26 to 21.4,-0.638545215,from -8.6 to 5.3,0
1532135154061443056,2.374187231,from - 50 to 47.3,9.340110779,from -19.3 to 22.93,-96.81729889,from -177.3 to 179.2,15.86409855,from 12.48 to 24.29,0.600726664,from -17.05 to 19.73,-14.63454628,from -18.26 to 21.4,-0.643206,from -8.6 to 5.3,0
1532135154095173424,1.28815949,from - 50 to 47.3,9.284836769,from -19.3 to 22.93,-95.81410217,from -177.3 to 179.2,15.83393669,from 12.48 to 24.29,0.568177402,from -17.05 to 19.73,-14.63634968,from -18.26 to 21.4,-0.639615715,from -8.6 to 5.3,0
1532135154207390224,1.28815949,from - 50 to 47.3,9.284836769,from -19.3 to 22.93,-95.81410217,from -177.3 to 179.2,15.83393669,from 12.48 to 24.29,0.512347341,from -17.05 to 19.73,-14.62088871,from -18.26 to 21.4,-0.630271018,from -8.6 to 5.3,0
1532135154269759152,1.28815949,from - 50 to 47.3,9.284836769,from -19.3 to 22.93,-95.81410217,from -177.3 to 179.2,15.74219036,from 12.48 to 24.29,0.454119593,from -17.05 to 19.73,-14.62394238,from -18.26 to 21.4,-0.561173797,from -8.6 to 5.3,0
1532135154325372176,1.28815949,from - 50 to 47.3,9.284836769,from -19.3 to 22.93,-95.81410217,from -177.3 to 179.2,15.69359112,from 12.48 to 24.29,0.380284846,from -17.05 to 19.73,-14.61164284,from -18.26 to 21.4,-0.509238362,from -8.6 to 5.3,0
1532135154358751600,1.28815949,from - 50 to 47.3,9.284836769,from -19.3 to 22.93,-95.81410217,from -177.3 to 179.2,15.6043539,from 12.48 to 24.29,0.34235993,from -17.05 to 19.73,-14.61310291,from -18.26 to 21.4,-0.468037456,from -8.6 to 5.3,0
1532135154396549872,0.975070357,from - 50 to 47.3,8.801631927,from -19.3 to 22.93,-96.23272705,from -177.3 to 179.2,15.6043539,from 12.48 to 24.29,0.297675848,from -17.05 to 19.73,-14.6104126,from -18.26 to 21.4,-0.423063993,from -8.6 to 5.3,0
1532135154462356720,0.975070357,from - 50 to 47.3,8.801631927,from -19.3 to 22.93,-96.23272705,from -177.3 to 179.2,15.63493252,from 12.48 to 24.29,0.258695185,from -17.05 to 19.73,-14.60509968,from -18.26 to 21.4,-0.401515305,from -8.6 to 5.3,0
1532135154517600720,0.975070357,from - 50 to 47.3,8.801631927,from -19.3 to 22.93,-96.23272705,from -177.3 to 179.2,15.63493252,from 12.48 to 24.29,0.226546481,from -17.05 to 19.73,-14.59764099,from -18.26 to 21.4,-0.378935486,from -8.6 to 5.3,0
1532135154575563056,0.975070357,from - 50 to 47.3,8.801631927,from -19.3 to 22.93,-96.23272705,from -177.3 to 179.2,15.62143612,from 12.48 to 24.29,0.157971367,from -17.05 to 19.73,-14.60334396,from -18.26 to 21.4,-0.386920363,from -8.6 to 5.3,0
1532135154641733328,0.975070357,from - 50 to 47.3,8.801631927,from -19.3 to 22.93,-96.23272705,from -177.3 to 179.2,15.62143612,from 12.48 to 24.29,0.123416945,from -17.05 to 19.73,-14.60133266,from -18.26 to 21.4,-0.38074106,from -8.6 to 5.3,0
